id,qtr,ydstogo,ScoreDiff,PlayType
8792,4,low,losing,Pass
8796,4,low,losing,Run
8811,4,low,losing,Pass
8818,4,low,losing,Pass
8821,4,low,losing,Pass
8827,4,low,losing,Run
8831,4,low,losing,Pass
8832,4,low,losing,Pass
8838,4,low,losing,Pass
8840,4,low,losing,Run
8844,4,low,losing,Pass
8848,4,low,losing,Pass
8852,4,low,losing,Pass
8853,4,low,losing,Pass
8854,4,low,losing,Run
8855,4,low,losing,Run
8858,4,low,losing,Pass
8861,4,low,losing,Pass
8862,4,low,losing,Pass
8877,4,low,losing,Run
8886,4,low,losing,Run
8892,4,low,losing,Run
8901,4,low,losing,Pass
8902,4,low,losing,Run
8906,4,low,losing,Pass
8908,4,low,losing,Pass
8912,4,low,losing,Pass
8914,4,low,losing,Pass
8917,4,low,losing,Run
8918,4,low,losing,Pass
8920,4,low,losing,Pass
8924,4,low,losing,Run
8927,4,low,losing,Pass
8930,4,low,losing,Pass
8931,4,low,losing,Pass
8932,4,low,losing,Pass
8934,4,low,losing,Pass
8936,4,low,losing,Pass
8942,4,low,losing,Pass
8944,4,low,losing,Run
8949,4,low,losing,Pass
8951,4,low,losing,Run
8952,4,low,losing,Run
8954,4,low,losing,Pass
8960,4,low,losing,Run
8969,4,low,losing,Run
8970,4,low,losing,Run
8974,4,low,losing,Pass
8977,4,low,losing,Pass
8983,4,low,losing,Pass
8984,4,low,losing,Run
8985,4,low,losing,Pass
8987,4,low,losing,Pass
8989,4,low,losing,Run
8990,4,low,losing,Pass
8992,4,low,losing,Pass
8993,4,low,losing,Run
8995,4,low,losing,Pass
8996,4,low,losing,Run
9004,4,low,losing,Pass
9006,4,low,losing,Pass
9007,4,low,losing,Run
9013,4,low,losing,Run
9016,4,low,losing,Run
9023,4,low,losing,Pass
9025,4,low,losing,Pass
9026,4,low,losing,Pass
9027,4,low,losing,Pass
9029,4,low,losing,Pass
9032,4,low,losing,Run
9035,4,low,losing,Pass
9038,4,low,losing,Run
9044,4,low,losing,Run
9047,4,low,losing,Run
9049,4,low,losing,Run
9055,4,low,losing,Pass
9056,4,low,losing,Run
9057,4,low,losing,Run
9063,4,low,losing,Pass
9066,4,low,losing,Pass
9073,4,low,losing,Pass
9074,4,low,losing,Pass
9078,4,low,losing,Run
9083,4,low,losing,Pass
9085,4,low,losing,Run
9104,4,low,losing,Run
9113,4,low,losing,Run
9116,4,low,losing,Run
9117,4,low,losing,Run
9118,4,low,losing,Run
9120,4,low,losing,Run
9130,4,low,losing,Pass
9134,4,low,losing,Pass
9138,4,low,losing,Run
9143,4,low,losing,Run
9149,4,low,losing,Run
9154,4,low,losing,Run
9165,4,low,losing,Pass
9175,4,low,losing,Pass
9176,4,low,losing,Pass
9180,4,low,losing,Run
9181,4,low,losing,Pass
9182,4,low,losing,Run
9185,4,low,losing,Pass
9189,4,low,losing,Run
9196,4,low,losing,Pass
9202,4,low,losing,Run
9205,4,low,losing,Pass
9216,4,low,losing,Run
9224,4,low,losing,Pass
9227,4,low,losing,Pass
9231,4,low,losing,Run
9235,4,low,losing,Pass
9243,4,low,losing,Run
9250,4,low,losing,Pass
9253,4,low,losing,Run
9266,4,low,losing,Pass
9267,4,low,losing,Run
9268,4,low,losing,Pass
9270,4,low,losing,Pass
9276,4,low,losing,Run
9278,4,low,losing,Run
9285,4,low,losing,Pass
9290,4,low,losing,Run
9291,4,low,losing,Run
9292,4,low,losing,Pass
9293,4,low,losing,Pass
9294,4,low,losing,Pass
9297,4,low,losing,Run
9298,4,low,losing,Run
9307,4,low,losing,Run
9310,4,low,losing,Pass
9311,4,low,losing,Pass
9313,4,low,losing,Pass
9314,4,low,losing,Run
9315,4,low,losing,Pass
9318,4,low,losing,Run
9321,4,low,losing,Run
9323,4,low,losing,Run
9325,4,low,losing,Run
9330,4,low,losing,Pass
9332,4,low,tied,Pass
9333,4,low,tied,Pass
9335,4,low,tied,Pass
9340,4,low,tied,Run
9341,4,low,tied,Pass
9342,4,low,tied,Pass
9344,4,low,tied,Pass
9348,4,low,tied,Run
9350,4,low,tied,Pass
9353,4,low,tied,Run
9363,4,low,tied,Pass
9376,4,low,tied,Pass
9381,4,low,tied,Pass
9384,4,low,tied,Pass
9387,4,low,tied,Pass
9389,4,low,tied,Run
9396,4,low,tied,Pass
9401,4,low,tied,Pass
9406,4,low,tied,Run
9408,4,low,tied,Pass
9409,4,low,tied,Run
9410,4,low,tied,Pass
9412,4,low,tied,Run
9423,4,low,tied,Pass
9428,4,low,tied,Run
9433,4,low,tied,Pass
9435,4,low,tied,Pass
9438,4,low,tied,Pass
9444,4,low,tied,Run
9447,4,low,tied,Pass
9451,4,low,tied,Run
9458,4,low,tied,Run
9459,4,low,tied,Pass
9462,4,low,tied,Run
9469,4,low,tied,Pass
9485,4,low,tied,Run
9490,4,low,winning,Pass
9491,4,low,winning,Run
9501,4,low,winning,Pass
9511,4,low,winning,Pass
9512,4,low,winning,Pass
9525,4,low,winning,Pass
9527,4,low,winning,Pass
9530,4,low,winning,Run
9532,4,low,winning,Run
9533,4,low,winning,Pass
9534,4,low,winning,Run
9536,4,low,winning,Pass
9537,4,low,winning,Pass
9540,4,low,winning,Pass
9543,4,low,winning,Pass
9545,4,low,winning,Pass
9546,4,low,winning,Run
9551,4,low,winning,Pass
9556,4,low,winning,Pass
9557,4,low,winning,Run
9558,4,low,winning,Run
9559,4,low,winning,Pass
9560,4,low,winning,Run
9564,4,low,winning,Pass
9575,4,low,winning,Run
9577,4,low,winning,Run
9580,4,low,winning,Pass
9583,4,low,winning,Run
9584,4,low,winning,Pass
9585,4,low,winning,Pass
9590,4,low,winning,Run
9596,4,low,winning,Pass
9597,4,low,winning,Pass
9598,4,low,winning,Pass
9599,4,low,winning,Pass
9601,4,low,winning,Pass
9606,4,low,winning,Run
9608,4,low,winning,Pass
9609,4,low,winning,Run
9615,4,low,winning,Pass
9617,4,low,winning,Pass
9619,4,low,winning,Run
9620,4,low,winning,Pass
9621,4,low,winning,Pass
9624,4,low,winning,Run
9628,4,low,winning,Run
9631,4,low,winning,Run
9634,4,low,winning,Pass
9635,4,low,winning,Pass
9640,4,low,winning,Pass
9641,4,low,winning,Run
9644,4,low,winning,Run
9655,4,low,winning,Pass
9663,4,low,winning,Run
9664,4,low,winning,Pass
9665,4,low,winning,Run
9669,4,low,winning,Run
9670,4,low,winning,Pass
9682,4,low,winning,Pass
9687,4,low,winning,Run
9691,4,low,winning,Run
9693,4,low,winning,Pass
9696,4,low,winning,Run
9697,4,low,winning,Run
9708,4,low,winning,Run
9709,4,low,winning,Pass
9714,4,low,winning,Pass
9720,4,low,winning,Pass
9721,4,low,winning,Run
9722,4,low,winning,Run
9727,4,low,winning,Pass
9729,4,low,winning,Pass
9734,4,low,winning,Run
9735,4,low,winning,Pass
9736,4,low,winning,Run
9740,4,low,winning,Run
9744,4,low,winning,Run
9745,4,low,winning,Run
9758,4,low,winning,Run
9765,4,low,winning,Pass
9767,4,low,winning,Run
9770,4,low,winning,Run
9776,4,low,winning,Run
9777,4,low,winning,Run
9779,4,low,winning,Pass
9780,4,low,winning,Run
9782,4,low,winning,Pass
9787,4,low,winning,Pass
9790,4,low,winning,Run
9791,4,low,winning,Run
9803,4,low,winning,Pass
9804,4,low,winning,Run
9805,4,low,winning,Pass
9808,4,low,winning,Pass
9812,4,low,winning,Pass
9824,4,low,winning,Pass
9832,4,low,winning,Run
9833,4,low,winning,Run
9838,4,low,winning,Pass
9845,4,low,winning,Run
9846,4,low,winning,Run
9852,4,low,winning,Pass
9857,4,low,winning,Pass
9860,4,low,winning,Run
9863,4,low,winning,Pass
9864,4,low,winning,Run
9895,4,low,winning,Pass
9899,4,low,winning,Pass
9904,4,low,winning,Run
9905,4,low,winning,Pass
9912,4,low,winning,Pass
9916,4,low,winning,Pass
9917,4,low,winning,Pass
9923,4,low,winning,Pass
9929,4,low,winning,Pass
9932,4,low,winning,Pass
9933,4,low,winning,Run
9937,4,low,winning,Run
9938,4,low,winning,Run
9946,4,low,winning,Run
9950,4,low,winning,Run
9952,4,low,winning,Pass
9954,4,low,winning,Pass
9955,4,low,winning,Pass
9956,4,low,winning,Run
9960,4,low,winning,Pass
9962,4,low,winning,Run
9964,4,low,winning,Run
9972,4,low,winning,Run
9973,4,low,winning,Run
9979,4,low,winning,Pass
9980,4,low,winning,Run
9982,4,low,winning,Run
9985,4,low,winning,Run
9986,4,low,winning,Pass
9991,4,low,winning,Run
9994,4,low,winning,Pass
9998,4,low,winning,Run
10000,4,low,winning,Pass
10004,4,low,winning,Pass
10005,4,low,winning,Pass
10021,4,low,winning,Pass
10023,4,low,winning,Run
10027,4,low,winning,Run
10029,4,low,winning,Pass
10030,4,low,winning,Run
10031,4,low,winning,Pass
10049,4,low,winning,Run
10050,4,low,winning,Run
10052,4,low,winning,Pass
10053,4,low,winning,Run
10058,4,low,winning,Pass
10059,4,low,winning,Run
10060,4,low,winning,Pass
10061,4,low,winning,Pass
10062,4,low,winning,Run
10063,4,low,winning,Run
10066,4,low,winning,Pass
10067,4,low,winning,Run
10069,4,low,winning,Pass
10074,4,low,winning,Run
10075,4,low,winning,Run
10076,4,low,winning,Run
10079,4,low,winning,Run
10091,4,low,winning,Run
10097,4,low,winning,Pass
10099,4,low,winning,Pass
10101,4,low,winning,Pass
10107,4,low,winning,Run
10111,4,low,winning,Run
10115,4,low,winning,Pass
10116,4,low,winning,Run
10119,4,low,winning,Run
10120,4,low,winning,Pass
10125,4,low,winning,Run
10131,4,low,winning,Run
10144,4,low,winning,Pass
10145,4,low,winning,Pass
10158,4,low,winning,Run
10159,4,low,winning,Run
10162,4,low,winning,Run
10163,4,low,winning,Run
10171,4,low,winning,Pass
10181,4,low,winning,Run
10182,4,low,winning,Run
10186,4,low,winning,Pass
10194,4,low,winning,Pass
10199,4,low,winning,Pass
10205,4,low,winning,Pass
10208,4,low,winning,Pass
10215,4,low,winning,Run
10219,4,low,winning,Pass
10220,4,low,winning,Run
10226,4,low,winning,Run
10227,4,low,winning,Pass
10232,4,low,winning,Pass
10239,4,low,winning,Run
10241,4,low,winning,Run
10243,4,low,winning,Run
10244,4,low,winning,Pass
10246,4,low,winning,Run
10247,4,low,winning,Run
10249,4,low,winning,Run
10251,4,low,winning,Pass
10253,4,low,winning,Run
10263,4,low,winning,Pass
10265,4,low,winning,Pass
10275,4,low,winning,Pass
10279,4,low,winning,Pass
10281,4,low,winning,Run
10285,4,low,winning,Run
10286,4,low,winning,Run
10291,4,low,winning,Run
10296,4,low,winning,Pass
10297,4,low,winning,Pass
10300,4,low,winning,Run
10304,4,low,winning,Run
10306,4,low,winning,Run
10308,4,low,winning,Run
10310,4,low,winning,Run
10318,4,low,winning,Run
10326,4,low,winning,Pass
10329,4,low,winning,Pass
10335,4,low,winning,Run
10336,4,low,winning,Run
10337,4,low,winning,Pass
10338,4,low,winning,Pass
10342,4,low,winning,Run
10343,4,low,winning,Run
10344,4,low,winning,Pass
10345,4,low,winning,Run
10347,4,low,winning,Run
10350,4,low,winning,Pass
10352,4,low,winning,Pass
10358,4,low,winning,Run
10360,4,low,winning,Run
10362,4,low,winning,Run
10365,4,low,winning,Pass
10366,4,low,winning,Run
10368,4,low,winning,Run
10376,4,low,winning,Run
10383,4,low,winning,Run
10390,4,low,winning,Run
10391,4,low,winning,Pass
10392,4,low,winning,Run
10398,4,low,winning,Run
10400,4,low,winning,Pass
10402,4,low,winning,Run
10404,4,low,winning,Run
10411,4,low,winning,Pass
10415,4,low,winning,Pass
10416,4,low,winning,Run
10420,4,low,winning,Run
10422,4,low,winning,Run
10430,4,low,winning,Run
10433,4,low,winning,Run
10434,4,low,winning,Run
10439,4,low,winning,Run
10445,4,low,winning,Run
10448,4,low,winning,Pass
10449,4,low,winning,Pass
10454,4,low,winning,Pass
10463,4,low,winning,Run
10471,4,low,winning,Run
10472,4,low,winning,Pass
10474,4,low,winning,Run
10477,4,low,winning,Run
10485,4,low,winning,Run
10486,4,low,winning,Run
10493,4,low,winning,Run
10501,4,low,winning,Run
10504,4,low,winning,Run
10506,4,low,winning,Run
10507,4,low,winning,Run
10509,4,low,winning,Pass
10511,4,low,winning,Pass
10516,4,low,winning,Pass
10517,4,low,winning,Pass
10521,4,low,winning,Run
10522,4,low,winning,Pass
10524,4,low,winning,Run
10525,4,low,winning,Pass
10531,4,low,winning,Pass
10538,4,low,winning,Pass
10543,4,low,winning,Pass
10544,4,low,winning,Run
10545,4,low,winning,Run
10548,4,low,winning,Pass
10549,4,low,winning,Pass
10551,4,low,winning,Run
10552,4,low,winning,Run
10553,4,low,winning,Run
10554,4,low,winning,Run
10556,4,low,winning,Run
10561,4,low,winning,Run
10562,4,low,winning,Pass
10564,4,low,winning,Run
10566,4,low,winning,Run
10567,4,low,winning,Pass
10568,4,low,winning,Pass
10581,4,low,winning,Run
10596,4,low,winning,Run
10605,4,low,winning,Run
10609,4,low,winning,Pass
10612,4,low,winning,Run
10619,4,low,winning,Pass
10620,4,low,winning,Run
10624,4,low,winning,Run
10630,4,low,winning,Run
10633,4,low,winning,Run
10635,4,low,winning,Pass
10638,4,low,winning,Run
10640,4,low,winning,Pass
10643,4,low,winning,Pass
10653,4,low,winning,Run
10660,4,low,winning,Run
10663,4,low,winning,Pass
10665,4,low,winning,Run
10666,4,low,winning,Run
10669,4,low,winning,Pass
10672,4,low,winning,Pass
10683,4,low,winning,Pass
10684,4,low,winning,Run
10686,4,low,winning,Pass
10690,4,low,winning,Pass
10695,4,low,winning,Pass
10704,4,low,winning,Run
10707,4,low,winning,Run
10708,4,low,winning,Pass
10710,4,low,winning,Run
10715,4,low,winning,Run
10721,4,low,winning,Run
10726,4,low,winning,Run
10727,4,low,winning,Run
10731,4,low,winning,Pass
10734,4,low,winning,Run
10736,4,low,winning,Run
10739,4,low,winning,Run
10740,4,low,winning,Run
10749,4,low,winning,Run
10750,4,low,winning,Run
10751,5,low,losing,Pass
10752,5,low,losing,Run
10753,5,low,losing,Pass
10762,5,low,losing,Pass
10764,5,low,losing,Run
10766,5,low,losing,Pass
10767,5,low,losing,Pass
10770,5,low,tied,Pass
10771,5,low,tied,Run
10778,5,low,tied,Pass
10784,5,low,tied,Pass
10786,5,low,tied,Run
10787,5,low,tied,Run
10789,5,low,tied,Run
10797,5,low,tied,Pass
10801,5,low,tied,Run
10803,5,low,tied,Pass
10804,5,low,tied,Run
10809,5,low,tied,Pass
10812,5,low,tied,Run
10814,5,low,tied,Pass
10819,5,low,tied,Pass
10820,5,low,tied,Pass
10821,5,low,tied,Run
10822,5,low,tied,Pass
10825,5,low,tied,Pass
10827,5,low,tied,Pass
10831,5,low,tied,Run
10835,5,low,tied,Pass
10836,5,low,tied,Run
10840,5,low,winning,Pass
10843,5,low,winning,Run
3,1,medium,losing,Pass
6,1,medium,losing,Pass
8,1,medium,losing,Pass
15,1,medium,losing,Pass
16,1,medium,losing,Pass
17,1,medium,losing,Pass
21,1,medium,losing,Pass
22,1,medium,losing,Pass
27,1,medium,losing,Pass
28,1,medium,losing,Pass
36,1,medium,losing,Pass
39,1,medium,losing,Pass
40,1,medium,losing,Pass
41,1,medium,losing,Pass
43,1,medium,losing,Pass
44,1,medium,losing,Run
47,1,medium,losing,Pass
48,1,medium,losing,Pass
50,1,medium,losing,Pass
52,1,medium,losing,Pass
53,1,medium,losing,Pass
54,1,medium,losing,Pass
55,1,medium,losing,Pass
56,1,medium,losing,Pass
57,1,medium,losing,Pass
61,1,medium,losing,Pass
67,1,medium,losing,Pass
68,1,medium,losing,Pass
74,1,medium,losing,Pass
77,1,medium,losing,Pass
78,1,medium,losing,Pass
80,1,medium,losing,Run
83,1,medium,losing,Pass
86,1,medium,losing,Pass
88,1,medium,losing,Run
89,1,medium,losing,Pass
95,1,medium,losing,Pass
97,1,medium,losing,Pass
102,1,medium,losing,Run
103,1,medium,losing,Pass
105,1,medium,losing,Run
107,1,medium,losing,Pass
111,1,medium,losing,Pass
114,1,medium,losing,Pass
115,1,medium,losing,Pass
118,1,medium,losing,Pass
126,1,medium,losing,Pass
130,1,medium,losing,Pass
132,1,medium,losing,Pass
133,1,medium,losing,Pass
134,1,medium,losing,Pass
136,1,medium,losing,Pass
141,1,medium,losing,Pass
146,1,medium,losing,Pass
147,1,medium,losing,Pass
151,1,medium,losing,Run
152,1,medium,losing,Pass
154,1,medium,losing,Pass
155,1,medium,losing,Pass
159,1,medium,losing,Pass
160,1,medium,losing,Pass
162,1,medium,losing,Pass
163,1,medium,losing,Pass
164,1,medium,losing,Pass
175,1,medium,losing,Pass
176,1,medium,losing,Pass
178,1,medium,losing,Run
181,1,medium,losing,Pass
182,1,medium,losing,Pass
185,1,medium,losing,Pass
192,1,medium,losing,Pass
198,1,medium,losing,Pass
199,1,medium,losing,Pass
200,1,medium,losing,Pass
204,1,medium,losing,Run
221,1,medium,losing,Pass
227,1,medium,losing,Run
228,1,medium,losing,Pass
230,1,medium,losing,Pass
231,1,medium,losing,Pass
239,1,medium,losing,Pass
248,1,medium,losing,Pass
250,1,medium,losing,Pass
255,1,medium,losing,Pass
256,1,medium,losing,Pass
257,1,medium,losing,Pass
258,1,medium,losing,Pass
264,1,medium,losing,Pass
267,1,medium,losing,Pass
277,1,medium,losing,Pass
280,1,medium,losing,Pass
292,1,medium,losing,Pass
293,1,medium,losing,Pass
294,1,medium,losing,Run
299,1,medium,losing,Pass
300,1,medium,losing,Pass
303,1,medium,losing,Pass
304,1,medium,losing,Pass
305,1,medium,losing,Pass
309,1,medium,losing,Pass
310,1,medium,losing,Pass
316,1,medium,losing,Run
319,1,medium,losing,Pass
320,1,medium,losing,Pass
321,1,medium,losing,Pass
322,1,medium,losing,Pass
327,1,medium,losing,Pass
329,1,medium,losing,Pass
331,1,medium,losing,Pass
332,1,medium,losing,Run
335,1,medium,losing,Pass
338,1,medium,losing,Pass
341,1,medium,losing,Pass
343,1,medium,losing,Pass
348,1,medium,losing,Pass
349,1,medium,losing,Pass
351,1,medium,losing,Pass
352,1,medium,losing,Pass
355,1,medium,losing,Pass
357,1,medium,losing,Pass
359,1,medium,losing,Pass
361,1,medium,losing,Pass
363,1,medium,losing,Run
365,1,medium,losing,Pass
369,1,medium,losing,Pass
373,1,medium,losing,Pass
376,1,medium,losing,Pass
378,1,medium,losing,Pass
385,1,medium,losing,Pass
387,1,medium,losing,Pass
388,1,medium,losing,Pass
389,1,medium,losing,Pass
392,1,medium,losing,Pass
394,1,medium,losing,Pass
400,1,medium,losing,Pass
405,1,medium,losing,Pass
407,1,medium,losing,Pass
409,1,medium,losing,Pass
422,1,medium,losing,Run
424,1,medium,losing,Run
425,1,medium,losing,Pass
426,1,medium,losing,Pass
435,1,medium,losing,Pass
437,1,medium,losing,Pass
439,1,medium,losing,Pass
442,1,medium,losing,Pass
443,1,medium,losing,Pass
446,1,medium,losing,Pass
447,1,medium,losing,Pass
449,1,medium,losing,Pass
450,1,medium,losing,Pass
457,1,medium,losing,Pass
465,1,medium,losing,Pass
475,1,medium,losing,Pass
477,1,medium,losing,Pass
478,1,medium,losing,Pass
480,1,medium,losing,Pass
484,1,medium,losing,Pass
490,1,medium,losing,Pass
499,1,medium,losing,Pass
501,1,medium,losing,Pass
514,1,medium,losing,Pass
524,1,medium,losing,Pass
525,1,medium,losing,Pass
528,1,medium,losing,Pass
529,1,medium,losing,Pass
531,1,medium,losing,Pass
533,1,medium,losing,Pass
535,1,medium,losing,Pass
537,1,medium,losing,Pass
538,1,medium,losing,Pass
546,1,medium,losing,Pass
549,1,medium,losing,Pass
550,1,medium,losing,Pass
551,1,medium,losing,Pass
567,1,medium,losing,Pass
568,1,medium,losing,Pass
569,1,medium,losing,Pass
570,1,medium,losing,Run
574,1,medium,losing,Pass
575,1,medium,losing,Pass
576,1,medium,losing,Pass
579,1,medium,losing,Pass
581,1,medium,losing,Pass
587,1,medium,losing,Pass
588,1,medium,losing,Pass
589,1,medium,losing,Pass
590,1,medium,losing,Pass
593,1,medium,losing,Pass
594,1,medium,losing,Pass
608,1,medium,losing,Pass
609,1,medium,losing,Pass
610,1,medium,losing,Pass
611,1,medium,losing,Pass
612,1,medium,losing,Pass
617,1,medium,losing,Pass
619,1,medium,losing,Pass
620,1,medium,losing,Pass
621,1,medium,losing,Pass
624,1,medium,losing,Pass
625,1,medium,losing,Pass
626,1,medium,losing,Pass
630,1,medium,losing,Pass
633,1,medium,losing,Pass
634,1,medium,losing,Pass
636,1,medium,losing,Pass
638,1,medium,losing,Pass
642,1,medium,losing,Pass
647,1,medium,losing,Run
648,1,medium,losing,Pass
652,1,medium,losing,Pass
653,1,medium,losing,Pass
654,1,medium,losing,Pass
657,1,medium,losing,Run
661,1,medium,losing,Run
662,1,medium,losing,Pass
669,1,medium,losing,Pass
674,1,medium,losing,Pass
676,1,medium,losing,Pass
679,1,medium,losing,Pass
680,1,medium,losing,Pass
689,1,medium,losing,Pass
696,1,medium,losing,Pass
697,1,medium,losing,Pass
699,1,medium,losing,Pass
701,1,medium,losing,Pass
702,1,medium,losing,Pass
703,1,medium,losing,Pass
704,1,medium,losing,Pass
706,1,medium,losing,Pass
707,1,medium,losing,Pass
710,1,medium,losing,Pass
711,1,medium,losing,Pass
712,1,medium,losing,Pass
713,1,medium,losing,Pass
714,1,medium,losing,Pass
715,1,medium,losing,Pass
716,1,medium,losing,Pass
717,1,medium,losing,Pass
718,1,medium,losing,Pass
720,1,medium,losing,Pass
723,1,medium,losing,Pass
725,1,medium,tied,Run
726,1,medium,tied,Pass
727,1,medium,tied,Pass
729,1,medium,tied,Pass
732,1,medium,tied,Pass
742,1,medium,tied,Pass
746,1,medium,tied,Run
747,1,medium,tied,Pass
749,1,medium,tied,Pass
752,1,medium,tied,Pass
753,1,medium,tied,Pass
760,1,medium,tied,Pass
761,1,medium,tied,Pass
765,1,medium,tied,Pass
771,1,medium,tied,Run
773,1,medium,tied,Pass
774,1,medium,tied,Pass
775,1,medium,tied,Pass
776,1,medium,tied,Pass
783,1,medium,tied,Pass
785,1,medium,tied,Pass
786,1,medium,tied,Pass
789,1,medium,tied,Run
791,1,medium,tied,Run
795,1,medium,tied,Pass
800,1,medium,tied,Pass
802,1,medium,tied,Pass
805,1,medium,tied,Run
809,1,medium,tied,Pass
814,1,medium,tied,Pass
816,1,medium,tied,Pass
818,1,medium,tied,Pass
822,1,medium,tied,Pass
826,1,medium,tied,Pass
832,1,medium,tied,Pass
836,1,medium,tied,Pass
842,1,medium,tied,Pass
851,1,medium,tied,Run
853,1,medium,tied,Pass
857,1,medium,tied,Pass
858,1,medium,tied,Pass
864,1,medium,tied,Pass
866,1,medium,tied,Pass
867,1,medium,tied,Pass
868,1,medium,tied,Run
869,1,medium,tied,Pass
872,1,medium,tied,Pass
876,1,medium,tied,Pass
877,1,medium,tied,Pass
884,1,medium,tied,Pass
886,1,medium,tied,Pass
888,1,medium,tied,Pass
893,1,medium,tied,Run
895,1,medium,tied,Pass
896,1,medium,tied,Pass
897,1,medium,tied,Pass
900,1,medium,tied,Pass
903,1,medium,tied,Pass
907,1,medium,tied,Pass
909,1,medium,tied,Pass
910,1,medium,tied,Pass
911,1,medium,tied,Pass
916,1,medium,tied,Pass
922,1,medium,tied,Pass
924,1,medium,tied,Pass
926,1,medium,tied,Pass
927,1,medium,tied,Pass
928,1,medium,tied,Pass
935,1,medium,tied,Pass
941,1,medium,tied,Pass
943,1,medium,tied,Pass
946,1,medium,tied,Pass
947,1,medium,tied,Run
951,1,medium,tied,Pass
952,1,medium,tied,Pass
954,1,medium,tied,Pass
957,1,medium,tied,Pass
958,1,medium,tied,Pass
960,1,medium,tied,Pass
964,1,medium,tied,Pass
968,1,medium,tied,Pass
969,1,medium,tied,Pass
970,1,medium,tied,Pass
978,1,medium,tied,Pass
982,1,medium,tied,Pass
983,1,medium,tied,Run
984,1,medium,tied,Run
985,1,medium,tied,Pass
988,1,medium,tied,Run
991,1,medium,tied,Pass
996,1,medium,tied,Pass
997,1,medium,tied,Pass
998,1,medium,tied,Pass
999,1,medium,tied,Pass
1000,1,medium,tied,Pass
1001,1,medium,tied,Pass
1002,1,medium,tied,Pass
1003,1,medium,tied,Run
1007,1,medium,tied,Pass
1009,1,medium,tied,Pass
1017,1,medium,tied,Pass
1018,1,medium,tied,Pass
1019,1,medium,tied,Pass
1025,1,medium,tied,Pass
1029,1,medium,tied,Pass
1032,1,medium,tied,Pass
1036,1,medium,tied,Pass
1039,1,medium,tied,Pass
1048,1,medium,tied,Pass
1051,1,medium,tied,Pass
1058,1,medium,tied,Pass
1059,1,medium,tied,Pass
1060,1,medium,tied,Pass
1066,1,medium,tied,Pass
1068,1,medium,tied,Pass
1071,1,medium,tied,Pass
1072,1,medium,tied,Pass
1073,1,medium,tied,Pass
1075,1,medium,tied,Run
1076,1,medium,tied,Pass
1079,1,medium,tied,Pass
1082,1,medium,tied,Pass
1085,1,medium,tied,Pass
1089,1,medium,tied,Pass
1094,1,medium,tied,Pass
1096,1,medium,tied,Pass
1099,1,medium,tied,Pass
1104,1,medium,tied,Pass
1105,1,medium,tied,Run
1106,1,medium,tied,Pass
1107,1,medium,tied,Pass
1108,1,medium,tied,Pass
1109,1,medium,tied,Pass
1113,1,medium,tied,Pass
1125,1,medium,tied,Pass
1128,1,medium,tied,Run
1130,1,medium,tied,Pass
1132,1,medium,tied,Pass
1141,1,medium,tied,Pass
1146,1,medium,tied,Pass
1153,1,medium,tied,Pass
1159,1,medium,tied,Pass
1163,1,medium,tied,Pass
1164,1,medium,tied,Pass
1167,1,medium,tied,Pass
1168,1,medium,tied,Pass
1172,1,medium,tied,Pass
1173,1,medium,tied,Pass
1176,1,medium,tied,Pass
1185,1,medium,tied,Pass
1186,1,medium,tied,Pass
1193,1,medium,tied,Pass
1200,1,medium,tied,Pass
1207,1,medium,tied,Pass
1208,1,medium,tied,Pass
1212,1,medium,tied,Pass
1215,1,medium,tied,Pass
1217,1,medium,tied,Run
1221,1,medium,tied,Pass
1227,1,medium,tied,Pass
1228,1,medium,tied,Pass
1229,1,medium,tied,Pass
1231,1,medium,tied,Pass
1237,1,medium,tied,Pass
1239,1,medium,tied,Pass
1241,1,medium,tied,Pass
1242,1,medium,tied,Pass
1245,1,medium,tied,Pass
1253,1,medium,tied,Pass
1254,1,medium,tied,Pass
1260,1,medium,tied,Pass
1267,1,medium,tied,Pass
1272,1,medium,tied,Pass
1275,1,medium,tied,Pass
1276,1,medium,tied,Pass
1278,1,medium,tied,Pass
1281,1,medium,tied,Pass
1284,1,medium,tied,Pass
1287,1,medium,tied,Pass
1294,1,medium,tied,Pass
1296,1,medium,tied,Pass
1297,1,medium,tied,Pass
1298,1,medium,tied,Pass
1299,1,medium,tied,Pass
1305,1,medium,tied,Pass
1307,1,medium,tied,Pass
1312,1,medium,tied,Pass
1314,1,medium,tied,Pass
1315,1,medium,tied,Pass
1316,1,medium,tied,Pass
1317,1,medium,tied,Pass
1321,1,medium,tied,Pass
1330,1,medium,tied,Run
1334,1,medium,tied,Pass
1335,1,medium,tied,Pass
1336,1,medium,tied,Pass
1338,1,medium,tied,Pass
1339,1,medium,tied,Pass
1343,1,medium,tied,Pass
1346,1,medium,tied,Pass
1348,1,medium,tied,Pass
1349,1,medium,tied,Pass
1351,1,medium,tied,Pass
1352,1,medium,tied,Pass
1354,1,medium,tied,Pass
1356,1,medium,tied,Pass
1357,1,medium,tied,Pass
1359,1,medium,tied,Pass
1365,1,medium,tied,Pass
1367,1,medium,tied,Pass
1368,1,medium,tied,Pass
1372,1,medium,tied,Run
1373,1,medium,tied,Pass
1376,1,medium,tied,Run
1377,1,medium,tied,Pass
1382,1,medium,tied,Pass
1384,1,medium,tied,Pass
1385,1,medium,tied,Pass
1386,1,medium,tied,Pass
1388,1,medium,tied,Pass
